utility_id_ferc1,plant_name_ferc1,utility_name_ferc1,capacity_mw,plant_table
193,presque isle-unit 7,wisconsin electric power company,90.0,f1_steam
193,presque isle-unit 8,wisconsin electric power company,90.0,f1_steam
193,presque isle-unit 9,wisconsin electric power company,88.0,f1_steam
193,pt beach-1 unit only,wisconsin electric power company,19.6,f1_steam
193,pt wash-1 unit only,wisconsin electric power company,19.6,f1_steam
193,pt washington-1 unit,wisconsin electric power company,19.6,f1_steam
193,pt. beach-1 unit,wisconsin electric power company,25.0,f1_steam
193,pt. beach-total,wisconsin electric power company,1047.6,f1_steam
193,pt. beach-unit 1,wisconsin electric power company,492.0,f1_steam
193,pt. wash-1 unit only,wisconsin electric power company,18.0,f1_steam
193,pt. wash-5,wisconsin electric power company,80.0,f1_steam
193,pt. wash-total,wisconsin electric power company,400.0,f1_steam
193,pt. wash-unit 1,wisconsin electric power company,80.0,f1_steam
193,pt. wash-unit 2,wisconsin electric power company,80.0,f1_steam
193,pt. wash-unit 3,wisconsin electric power company,80.0,f1_steam
193,pt. wash-unit 4,wisconsin electric power company,80.0,f1_steam
193,pt. wash.-total,wisconsin electric power company,322.0,f1_steam
193,pt. wash.-unit 1,wisconsin electric power company,80.0,f1_steam
193,pt. wash.-unit 2,wisconsin electric power company,80.0,f1_steam
193,pt. wash.-unit 3,wisconsin electric power company,82.0,f1_steam
193,pt. wash.-unit 4,wisconsin electric power company,80.0,f1_steam
193,pt. wash.-unit 5,wisconsin electric power company,0.0,f1_steam
193,rebuilt. rating recaculated from 21' head to,wisconsin electric power company,,f1_gnrt_plant
193,rebuilt. rating recalculated from 21' head t,wisconsin electric power company,0.0,f1_gnrt_plant
193,so. oak creek-total,wisconsin electric power company,1191.6,f1_steam
193,so. oak creek-unit 5,wisconsin electric power company,275.0,f1_steam
193,so. oak creek-unit 6,wisconsin electric power company,275.0,f1_steam
193,so. oak creek-unit 7,wisconsin electric power company,317.6,f1_steam
193,so. oak creek-unit 8,wisconsin electric power company,305.0,f1_steam
193,soc-unit 8,wisconsin electric power company,324.0,f1_steam
193,sturgeon - 2471,wisconsin electric power company,0.8,f1_gnrt_plant
193,sturgeon - 2471 (4),wisconsin electric power company,0.8,f1_gnrt_plant
193,twin falls - 1750 (4),wisconsin electric power company,6.14,f1_gnrt_plant
193,twin falls - 19=759,wisconsin electric power company,6.14,f1_gnrt_plant
193,users benefitting from this project.,wisconsin electric power company,0.0,f1_gnrt_plant
193,valley - unit 1,wisconsin electric power company,140.0,f1_steam
193,valley - unit 2,wisconsin electric power company,140.0,f1_steam
193,valley diesel,wisconsin electric power company,2.8,f1_gnrt_plant
193,valley-tot,wisconsin electric power company,280.0,f1_steam
193,valley-unit 1,wisconsin electric power company,127.0,f1_steam
193,valley-unit 2,wisconsin electric power company,140.0,f1_steam
193,way - 1759,wisconsin electric power company,1.8,f1_gnrt_plant
193,"weyauwega - 1550 (4), (6)",wisconsin electric power company,0.4,f1_gnrt_plant
193,weyauwega - 225- (4),wisconsin electric power company,0.4,f1_gnrt_plant
193,weyauwega - 2550,wisconsin electric power company,0.4,f1_gnrt_plant
193,weyauwega - 2550 (4),wisconsin electric power company,0.4,f1_gnrt_plant
193,white rapids - 2357,wisconsin electric power company,8.0,f1_gnrt_plant
194,blackhawk - see note below,wisconsin power and light company,0.48,f1_gnrt_plant
194,blackhawk 3 & 4,wisconsin power and light company,50.0,f1_steam
194,col i&ii - wpl only,wisconsin power and light company,473.0,f1_steam
194,col. i & ii - 100%,wisconsin power and light company,1023.0,f1_steam
194,col. i & ii wpl only,wisconsin power and light company,473.0,f1_steam
194,col. i - 100%,wisconsin power and light company,512.0,f1_steam
194,col. i - wpl only,wisconsin power and light company,237.0,f1_steam
194,col. i&ii-wpl only,wisconsin power and light company,473.0,f1_steam
194,col. ii - 100%,wisconsin power and light company,511.0,f1_steam
194,col. ii - wpl only,wisconsin power and light company,236.0,f1_steam
194,columbia,wisconsin power and light company,1023.0,f1_steam
194,columbia 1,wisconsin power and light company,512.0,f1_steam
194,columbia 1 (*),wisconsin power and light company,512.0,f1_steam
194,columbia energy ctr*,wisconsin power and light company,1023.0,f1_steam
194,columbia i,wisconsin power and light company,512.0,f1_steam
194,columbia i *,wisconsin power and light company,237.0,f1_steam
194,columbia i wpl only,wisconsin power and light company,237.0,f1_steam
194,columbia ii,wisconsin power and light company,511.0,f1_steam
194,columbia ii (*),wisconsin power and light company,511.0,f1_steam
194,columbia ii *,wisconsin power and light company,236.0,f1_steam
194,columbia ii wpl only,wisconsin power and light company,236.0,f1_steam
194,columbiaec,wisconsin power and light company,473.0,f1_steam
194,columbiai wpl only,wisconsin power and light company,237.0,f1_steam
194,columbiaiiwpl only,wisconsin power and light company,236.0,f1_steam
194,edge 4 - wpl only,wisconsin power and light company,225.0,f1_steam
194,edge 5 - 100%,wisconsin power and light company,380.0,f1_steam
194,edge 5 - wpl only,wisconsin power and light company,285.0,f1_steam
194,edge unit 4 - 100%,wisconsin power and light company,330.0,f1_steam
194,edge. 4 - wpl only,wisconsin power and light company,225.0,f1_steam
194,edge. 4 wpl only,wisconsin power and light company,225.0,f1_steam
194,edge. 5 - 100%,wisconsin power and light company,380.0,f1_steam
194,edge. 5 - wpl only,wisconsin power and light company,285.0,f1_steam
194,edge. 5 wpl only,wisconsin power and light company,285.0,f1_steam
194,edge. unit 4 - 100%,wisconsin power and light company,330.0,f1_steam
194,edge. unit 4-100%,wisconsin power and light company,330.0,f1_steam
194,edgewater,wisconsin power and light company,225.0,f1_steam
194,edgewater unit 4,wisconsin power and light company,330.0,f1_steam
194,edgewater unit 4 *,wisconsin power and light company,330.0,f1_steam
194,edgewater unit 5 *,wisconsin power and light company,380.0,f1_steam
194,hydro plants,wisconsin power and light company,0.0,f1_gnrt_plant
194,hydro plants:,wisconsin power and light company,0.0,f1_gnrt_plant
194,internal combustion,wisconsin power and light company,0.0,f1_gnrt_plant
194,internal combustion:,wisconsin power and light company,0.0,f1_gnrt_plant
194,janesville,wisconsin power and light company,0.5,f1_gnrt_plant
194,janesville - see note below,wisconsin power and light company,0.5,f1_gnrt_plant
194,kewaunee **,wisconsin power and light company,219.0,f1_steam
194,kewaunee - wpl only,wisconsin power and light company,219.0,f1_steam
194,nd unit1,wisconsin power and light company,113.6,f1_steam
194,nelson dewey 1 & 2,wisconsin power and light company,200.0,f1_steam
194,nelson dewey u 1&2,wisconsin power and light company,200.0,f1_steam
194,nelsondewey units1&2,wisconsin power and light company,227.2,f1_steam
194,none,wisconsin power and light company,0.0,f1_hydro
194,note: the blackhawk and janesville plants were,wisconsin power and light company,0.0,f1_gnrt_plant
194,portable generation:,wisconsin power and light company,0.5,f1_gnrt_plant
194,portable generator,wisconsin power and light company,0.5,f1_gnrt_plant
194,rock river,wisconsin power and light company,75.0,f1_steam
194,rock river 1 & 2,wisconsin power and light company,150.0,f1_steam
194,rock river 5 & 6,wisconsin power and light company,102.0,f1_steam
194,sfdl 1&4 - wppi,wisconsin power and light company,172.0,f1_steam
194,sfdl unit 1 - wppi,wisconsin power and light company,86.0,f1_steam
194,sfdl unit 2,wisconsin power and light company,86.0,f1_steam
194,sfdl unit 2 - wpl,wisconsin power and light company,86.0,f1_steam
194,sfdl unit 3,wisconsin power and light company,86.0,f1_steam
194,sfdl unit 3 - wpl,wisconsin power and light company,86.0,f1_steam
194,sfdl unit 4 - wppi,wisconsin power and light company,86.0,f1_steam
194,sfdl unit2,wisconsin power and light company,86.0,f1_steam
194,sfdl unit3,wisconsin power and light company,86.0,f1_steam
194,sfdl units 1 & 4,wisconsin power and light company,172.0,f1_steam
194,sfdl units 1&4,wisconsin power and light company,172.0,f1_steam
194,sfdl units 2 & 3,wisconsin power and light company,172.0,f1_steam
194,sfdl units 2&3,wisconsin power and light company,172.0,f1_steam
194,shawano,wisconsin power and light company,0.7,f1_gnrt_plant
194,"sold during the year; see note 3, page 109",wisconsin power and light company,0.0,f1_gnrt_plant
195,* license surrendered december 1981,wisconsin public service corporation,0.0,f1_gnrt_plant
195,* license surrendered december 1981.,wisconsin public service corporation,0.0,f1_gnrt_plant
195,** license surrendered august 1982,wisconsin public service corporation,0.0,f1_gnrt_plant
195,-----,wisconsin public service corporation,0.0,f1_gnrt_plant
195,------------,wisconsin public service corporation,0.0,f1_gnrt_plant
195,------------------,wisconsin public service corporation,0.0,f1_gnrt_plant
195,-------------------,wisconsin public service corporation,,f1_gnrt_plant
195,9mw low wind speed plan,wisconsin public service corporation,9.0,f1_gnrt_plant
195,amw low wind speed plan,wisconsin public service corporation,9.0,f1_gnrt_plant
195,columbia 1 & 2 (3),wisconsin public service corporation,335.2,f1_steam
195,columbia 1& 2,wisconsin public service corporation,335.2,f1_steam
195,columbia 1&2,wisconsin public service corporation,335.2,f1_steam
195,columbia 1&2 (3),wisconsin public service corporation,335.2,f1_steam
195,de pere energy cntr,wisconsin public service corporation,180.0,f1_steam
195,edgewater 4 (4),wisconsin public service corporation,104.94,f1_steam
195,glenmore wind turbines,wisconsin public service corporation,1.2,f1_gnrt_plant
195,hat rapids **,wisconsin public service corporation,1.7,f1_gnrt_plant
195,hydro lic. project no.,wisconsin public service corporation,0.0,f1_gnrt_plant
195,hydro: lic. project no.,wisconsin public service corporation,,f1_gnrt_plant
195,internal combustion:,wisconsin public service corporation,,f1_gnrt_plant
195,kew-wps (1),wisconsin public service corporation,221.0,f1_steam
195,kewaunee,wisconsin public service corporation,0.04,f1_gnrt_plant
195,kewaunee total,wisconsin public service corporation,535.0,f1_steam
195,kewaunee total (1),wisconsin public service corporation,535.0,f1_steam
195,merrill *,wisconsin public service corporation,2.34,f1_gnrt_plant
195,na = not available,wisconsin public service corporation,0.0,f1_gnrt_plant
195,plant total-pulliam,wisconsin public service corporation,372.5,f1_steam
195,rosiere wind turbines,wisconsin public service corporation,0.0,f1_gnrt_plant
195,total,wisconsin public service corporation,47.55,f1_gnrt_plant
195,"w marinette-m31, m32",wisconsin public service corporation,83.8,f1_steam
195,w marinette-m31m32,wisconsin public service corporation,83.8,f1_steam
195,w marinette-m33,wisconsin public service corporation,83.5,f1_steam
195,weston,wisconsin public service corporation,73.0,f1_steam
195,weston-com,wisconsin public service corporation,0.0,f1_steam
195,wind turbine,wisconsin public service corporation,0.0,f1_gnrt_plant
196,juneau county (j-31) conv. combustion turbine,wisconsin river power company,15.4,f1_gnrt_plant
197,falls,"yadkin, inc.",31.5,f1_hydro
197,high rock,"yadkin, inc.",33.0,f1_hydro
197,n/a,"yadkin, inc.",0.0,f1_steam
197,narrows,"yadkin, inc.",96.5,f1_hydro
197,not applicable,"yadkin, inc.",,f1_steam
197,tuckertown,"yadkin, inc.",42.0,f1_hydro
199,n/a,york haven power company,0.0,f1_hydro
199,york-haven,york haven power company,19.6,f1_hydro
200,aroostook valley,aroostook valley electric company,32.0,f1_steam
201,------------not applicable-------------------,big rivers electric corporation,0.0,f1_gnrt_plant
201,---not applicable---,big rivers electric corporation,0.0,f1_gnrt_plant
201,coleman,big rivers electric corporation,480.0,f1_steam
201,green,big rivers electric corporation,484.2,f1_steam
201,hmp&l & station ii,big rivers electric corporation,354.7,f1_steam
201,hmp&l station,big rivers electric corporation,354.7,f1_steam
201,hmp&l station two,big rivers electric corporation,354.7,f1_steam
201,hmpl & station two,big rivers electric corporation,354.7,f1_steam
201,hmpl station two,big rivers electric corporation,354.7,f1_steam
201,n/a,big rivers electric corporation,0.0,f1_gnrt_plant
201,reid,big rivers electric corporation,66.0,f1_steam
201,wilson,big rivers electric corporation,440.0,f1_steam
202,fuel cell,"chugach electric association, inc.",,f1_steam
202,internatinal,"chugach electric association, inc.",54.51,f1_steam
202,n/a,"chugach electric association, inc.",0.0,f1_gnrt_plant
203,independence unit 2,"east texas electric cooperative, inc.",60.0,f1_gnrt_plant
203,not applic,"east texas electric cooperative, inc.",0.0,f1_steam
203,not applicable,"east texas electric cooperative, inc.",0.0,f1_steam
204,none,"new hampshire electric cooperative, inc.",0.0,f1_gnrt_plant
204,seabrook,"new hampshire electric cooperative, inc.",26.0,f1_steam
205,stiles hydro,oconto electric cooperative,1.0,f1_gnrt_plant
207,none,"rayburn country electric cooperative, inc.",0.0,f1_gnrt_plant
208,androscoggin lower,w.f. wyman unit no. 4 composite data 100%,0.25,f1_gnrt_plant
208,androscoggin no. 3,w.f. wyman unit no. 4 composite data 100%,3.6,f1_gnrt_plant
208,bar mills,w.f. wyman unit no. 4 composite data 100%,4.0,f1_gnrt_plant
208,bates lower,w.f. wyman unit no. 4 composite data 100%,0.45,f1_gnrt_plant
208,bates upper,w.f. wyman unit no. 4 composite data 100%,3.9,f1_gnrt_plant
208,bonny eagle,w.f. wyman unit no. 4 composite data 100%,7.2,f1_gnrt_plant
208,brunswick,w.f. wyman unit no. 4 composite data 100%,19.6,f1_hydro
208,cataract,w.f. wyman unit no. 4 composite data 100%,6.65,f1_gnrt_plant
208,cataract w. channel,w.f. wyman unit no. 4 composite data 100%,0.0,f1_gnrt_plant
208,continental mills,w.f. wyman unit no. 4 composite data 100%,1.58,f1_gnrt_plant
