record_id_eia,record_id_ferc1,signature_1,signature_2,notes
464_2009_plant_total_15466,f1_steam_2009_12_145_1_5,AS,SW,
6207_2009_plant_total_15466,f1_gnrt_plant_2009_12_145_0_2,AS,SW,poor gen matching
7237_2009_plant_total_13781,f1_steam_2009_12_120_2_5,AS,SW,
465_2009_plant_total_15466,f1_steam_2009_12_145_0_1,AS,SW,
1904_ng_2009_plant_prime_fuel_total_13781,f1_steam_2009_12_120_3_1,AS,SW,Steve changed from 1904_st_2009_plant_prime_mover_owned_13781
1904_st_2009_plant_prime_mover_total_13781,f1_steam_2009_12_120_0_1,AS,SW,
8027_2009_plant_total_13781,f1_steam_2009_12_120_1_4,AS,SW,
466_2009_plant_total_1994_retired,f1_hydro_2009_12_145_0_1,AS,SW,guessing that it's the retired portion of the plant because there is no data
467_2009_plant_total_15466,f1_pumped_storage_2009_12_145_0_1,AS,SW,
468_2009_plant_total_15466,f1_steam_2009_12_145_0_2,AS,SW,
2453_2009_plant_total_17718,f1_steam_2009_12_166_1_5,AS,SW,
7678_ot_2009_plant_prime_mover_total_17718,f1_steam_2009_12_166_0_1,AS,SW,
7678_st_2009_plant_prime_mover_total_17718,f1_steam_2009_12_166_0_2,AS,SW,
469_2009_plant_total_15466,f1_steam_2009_12_145_0_3,AS,SW,
470_2009_plant_total_15466,f1_steam_2009_12_145_0_4,AS,SW,
6021_2009_plant_owned_15466,f1_steam_2009_12_145_0_5,AS,SW,
2454_gt_2009_plant_prime_mover_total_17718,f1_steam_2009_12_166_2_4,AS,SW,
2454_st_2009_plant_prime_mover_total_17718,f1_steam_2009_12_166_2_1,AS,SW,
8067_2009_plant_total_15466,f1_steam_2009_12_145_2_1,AS,SW,
6112_natural_gas_fired_combined_cycle_2009_plant_technology_total_15466,f1_steam_2009_12_145_2_4,AS,SW,
6112_gt_2009_plant_prime_mover_total_15466,f1_steam_2009_12_145_2_5,AS,SW,
471_2009_plant_total_15466,f1_steam_2009_12_145_2_2,AS,SW,
472_2009_plant_total_15466,f1_gnrt_plant_2009_12_145_0_3,AS,SW,missing a decimal point
56994_2009_plant_total_13781,f1_gnrt_plant_2009_12_120_0_22,AS,SW,
1910_2009_plant_total_13781,f1_steam_2009_12_120_1_5,AS,SW,
6193_2009_plant_total_17718,f1_steam_2009_12_166_1_4,AS,SW,
525_2009_plant_owned_15466,f1_steam_2009_12_145_1_1,AS,,net gen is closer to owned value; capacity aligns with total
1911_2009_plant_total_13781,f1_hydro_2009_12_120_0_1,AS,SW,
1912_2009_plant_total_13781_retired,f1_steam_2009_12_120_0_4,AS,SW,
1912_2009_plant_total_13781,f1_steam_2009_12_120_3_2,AS,SW,
1913_natural_gas_fired_combustion_turbine_2009_plant_technology_total_13781,f1_steam_2009_12_120_2_3,AS,SW,
3482_2009_plant_total_17718,f1_steam_2009_12_166_1_1,AS,SW,
1914_2009_plant_total_13781,f1_steam_2009_12_120_2_1,AS,SW,
55265_2009_plant_total_6452,f1_gnrt_plant_2009_12_120_0_21,SW,AS,
2446_gt_2009_plant_prime_mover_total_17718,f1_steam_2009_12_166_2_3,AS,SW,
2446_st_2009_plant_prime_mover_total_17718,f1_steam_2009_12_166_2_2,AS,SW,
1918_2009_plant_total_13781_retired,f1_steam_2009_12_120_0_2,AS,SW,
1922_2009_plant_total_13781,f1_steam_2009_12_120_2_2,AS,SW,
3483_2009_plant_total_17718,f1_steam_2009_12_166_1_2,AS,SW,
3484_2009_plant_total_17718,f1_steam_2009_12_166_1_3,AS,SW,
473_2009_plant_total_15466,f1_gnrt_plant_2009_12_145_0_4,AS,SW,
6248_2009_plant_total_15466,f1_steam_2009_12_145_1_2,AS,SW,
3485_2009_plant_total_17718,f1_steam_2009_12_166_0_4,AS,SW,
7937_2009_plant_total_15466,f1_gnrt_plant_2009_12_145_0_9,AS,SW,
1925_2009_plant_total_13781,f1_steam_2009_12_120_2_4,AS,SW,
1926_2009_plant_total_13781,f1_gnrt_plant_2009_12_120_0_3,AS,SW,Steve changed from 1926_1_2009_plant_gen_owned_13781 and 1926_2_2009_plant_gen_owned_13781
1927_ng_2009_plant_prime_fuel_owned_13781,f1_steam_2009_12_120_3_3,AS,SW,poor gen matching
1927_st_2009_plant_prime_mover_total_13781,f1_steam_2009_12_120_0_5,AS,,
3487_2009_plant_total_17718,f1_steam_2009_12_166_0_3,AS,SW,
474_2009_plant_total_15466,f1_gnrt_plant_2009_12_145_0_5,AS,SW,
6090_2009_plant_owned_13781,f1_steam_2009_12_120_1_3,AS,SW,
476_2009_plant_total_15466,f1_hydro_2009_12_145_0_2,AS,SW,
6206_2009_plant_total_15466,f1_gnrt_plant_2009_12_145_0_6,AS,SW,missing a decimal point
6194_2009_plant_total_17718,f1_steam_2009_12_166_0_5,AS,SW,
2469_2009_plant_total_17718_retired,f1_steam_2009_12_166_2_5,AS,SW,Steve added plant_total to retired portion; this is closer to reported FERC capacity
477_st_2009_plant_prime_mover_total_15466,f1_steam_2009_12_145_1_3,AS,SW,
477_gt_2009_plant_prime_mover_total_15466,f1_steam_2009_12_145_2_3,AS,SW,
1932_2009_plant_owned_13781_retired,f1_steam_2009_12_120_1_1,AS,SW,looks like a new unit was added when the plant was retired so now the total is 16.2 x 3 instead of 16.2  x 2. FERC keeps reporting the lower total. Mapped to larger total because it's retierd anyways.
1934_2009_plant_total_13781,f1_steam_2009_12_120_0_3,AS,SW,
478_2009_plant_total_15466,f1_steam_2009_12_145_1_4,AS,SW,
1915_2010_plant_total_13781,f1_steam_2010_12_120_1_2,AS,SW,
464_2010_plant_total_15466,f1_steam_2010_12_145_1_5,AS,SW,
6207_2010_plant_total_15466,f1_gnrt_plant_2010_12_145_0_2,AS,SW,poor gen matching
7237_2010_plant_total_13781,f1_steam_2010_12_120_2_5,AS,SW,
465_2010_plant_total_15466,f1_steam_2010_12_145_0_1,AS,SW,
1904_ng_2010_plant_prime_fuel_total_13781,f1_steam_2010_12_120_3_1,AS,SW,Steve changed from 1904_2_2010_plant_unit_owned_13781
1904_st_2010_plant_prime_mover_total_13781,f1_steam_2010_12_120_0_1,AS,SW,
8027_2010_plant_total_13781,f1_steam_2010_12_120_1_4,AS,SW,
55645_2010_plant_total_15466,f1_steam_2010_12_145_3_1,AS,SW,
466_2010_plant_total_1994_retired,f1_hydro_2010_12_145_0_1,AS,SW,guessing that it's the retired portion of the plant because there is no data
467_2010_plant_total_15466,f1_pumped_storage_2010_12_145_0_1,AS,SW,
468_2010_plant_total_15466,f1_steam_2010_12_145_0_2,AS,SW,
2453_2010_plant_total_17718,f1_steam_2010_12_166_1_5,AS,SW,
7678_ot_2010_plant_prime_mover_total_17718,f1_steam_2010_12_166_0_1,AS,SW,
7678_st_2010_plant_prime_mover_total_17718,f1_steam_2010_12_166_0_2,AS,SW,
469_2010_plant_total_15466,f1_steam_2010_12_145_0_3,AS,SW,
470_2010_plant_total_15466,f1_steam_2010_12_145_0_4,AS,SW,
6021_2010_plant_owned_15466,f1_steam_2010_12_145_0_5,AS,SW,
2454_gt_2010_plant_prime_mover_total_17718,f1_steam_2010_12_166_2_4,AS,SW,
2454_st_2010_plant_prime_mover_total_17718,f1_steam_2010_12_166_2_1,AS,SW,
8067_2010_plant_total_15466,f1_steam_2010_12_145_2_1,AS,SW,
6112_natural_gas_fired_combined_cycle_2010_plant_technology_total_15466,f1_steam_2010_12_145_2_4,AS,SW,
6112_gt_2010_plant_prime_mover_total_15466,f1_steam_2010_12_145_2_5,AS,SW,
471_2010_plant_total_15466,f1_steam_2010_12_145_2_2,AS,SW,
472_2010_plant_total_15466,f1_gnrt_plant_2010_12_145_0_3,AS,SW,missing a decimal point
56994_2010_plant_total_13781,f1_gnrt_plant_2010_12_120_0_22,AS,SW,
1910_2010_plant_total_13781,f1_steam_2010_12_120_1_5,AS,SW,
6193_2010_plant_total_17718,f1_steam_2010_12_166_1_4,AS,SW,
525_2010_plant_owned_15466,f1_steam_2010_12_145_1_1,AS,,net gen is closer to owned value; capacity aligns with total
1911_2010_plant_total_13781,f1_hydro_2010_12_120_0_1,AS,SW,
1912_2010_plant_total_13781_retired,f1_steam_2010_12_120_0_4,AS,SW,
1912_2010_plant_total_13781,f1_steam_2010_12_120_3_2,AS,SW,
1913_natural_gas_fired_combustion_turbine_2010_plant_technology_total_13781,f1_steam_2010_12_120_2_3,AS,SW,
3482_2010_plant_total_17718,f1_steam_2010_12_166_1_1,AS,SW,
1914_2010_plant_total_13781,f1_steam_2010_12_120_2_1,AS,SW,
55265_2010_plant_total_6452,f1_gnrt_plant_2010_12_120_0_21,SW,AS,
2446_gt_2010_plant_prime_mover_total_17718,f1_steam_2010_12_166_2_3,AS,SW,
2446_st_2010_plant_prime_mover_total_17718,f1_steam_2010_12_166_2_2,AS,SW,
1918_2010_plant_total_13781_retired,f1_steam_2010_12_120_0_2,AS,SW,
1922_2010_plant_total_13781,f1_steam_2010_12_120_2_2,AS,SW,
3483_2010_plant_total_17718,f1_steam_2010_12_166_1_2,AS,SW,
3484_2010_plant_total_17718,f1_steam_2010_12_166_1_3,AS,SW,
57047_2010_plant_total_13781,f1_gnrt_plant_2010_12_120_0_23,AS,SW,
473_2010_plant_total_15466,f1_gnrt_plant_2010_12_145_0_4,AS,SW,
6248_2010_plant_total_15466,f1_steam_2010_12_145_1_2,AS,SW,
3485_2010_plant_total_17718,f1_steam_2010_12_166_0_4,AS,SW,
7937_2010_plant_total_15466,f1_gnrt_plant_2010_12_145_0_9,AS,SW,
1925_2010_plant_total_13781,f1_steam_2010_12_120_2_4,AS,SW,
1926_2010_plant_total_13781,f1_gnrt_plant_2010_12_120_0_3,AS,SW,Steve changed from 1926_1_2010_plant_gen_owned_13781 and 1926_2_2010_plant_gen_owned_13781
1927_ct_2010_plant_prime_mover_total_13781,f1_steam_2010_12_120_0_5,AS,,
1927_2010_plant_total_13781,f1_steam_2010_12_120_3_3,AS,,
3487_2010_plant_total_17718,f1_steam_2010_12_166_0_3,AS,SW,
55835_2010_plant_total_15466,f1_steam_2010_12_145_3_2,AS,AS,
474_2010_plant_total_15466,f1_gnrt_plant_2010_12_145_0_5,AS,SW,
6090_2010_plant_owned_13781,f1_steam_2010_12_120_1_3,AS,SW,
476_2010_plant_total_15466,f1_hydro_2010_12_145_0_2,AS,SW,
6206_2010_plant_total_15466,f1_gnrt_plant_2010_12_145_0_6,AS,SW,missing a decimal point
6194_2010_plant_total_17718,f1_steam_2010_12_166_0_5,AS,SW,
2469_2010_plant_total_17718_retired,f1_steam_2010_12_166_2_5,AS,SW,Steve added plant_total to retired portion; this is closer to reported FERC capacity
477_st_2010_plant_prime_mover_total_15466,f1_steam_2010_12_145_1_3,AS,SW,
477_gt_2010_plant_prime_mover_total_15466,f1_steam_2010_12_145_2_3,AS,SW,
1932_2010_plant_owned_13781_retired,f1_steam_2010_12_120_1_1,AS,SW,looks like a new unit was added when the plant was retired so now the total is 16.2 x 3 instead of 16.2  x 2. FERC keeps reporting the lower total. Mapped to larger total because it's retierd anyways.
1934_2010_plant_total_13781,f1_steam_2010_12_120_0_3,AS,SW,
478_2010_plant_total_15466,f1_steam_2010_12_145_1_4,AS,SW,
1915_2011_plant_total_13781,f1_steam_2011_12_120_1_2,AS,SW,
464_2011_plant_total_15466,f1_steam_2011_12_145_1_5,AS,SW,
6207_2011_plant_total_15466,f1_gnrt_plant_2011_12_145_0_2,AS,SW,poor gen matching
7237_2011_plant_total_13781,f1_steam_2011_12_120_2_5,AS,SW,
465_2011_plant_total_15466,f1_steam_2011_12_145_0_1,AS,SW,
1904_ng_2011_plant_prime_fuel_total_13781,f1_steam_2011_12_120_0_2,AS,SW,Steve changed from 1904_2011_plant_total_13781
1904_st_2011_plant_prime_mover_total_13781,f1_steam_2011_12_120_0_1,AS,SW,
8027_2011_plant_total_13781,f1_steam_2011_12_120_1_4,AS,SW,
55645_2011_plant_total_15466,f1_steam_2011_12_145_3_1,AS,SW,
466_2011_plant_total_1994_retired,f1_hydro_2011_12_145_0_1,AS,SW,guessing that it's the retired portion of the plant because there is no data
467_2011_plant_total_15466,f1_pumped_storage_2011_12_145_0_1,AS,SW,
2453_2011_plant_total_17718,f1_steam_2011_12_166_1_5,AS,SW,
469_2011_plant_total_15466,f1_steam_2011_12_145_0_3,AS,SW,
470_2011_plant_total_15466,f1_steam_2011_12_145_0_4,AS,SW,capacity matches total but net_gen is closer to owned
6021_2011_plant_owned_15466,f1_steam_2011_12_145_0_5,AS,SW,
2454_gt_2011_plant_prime_mover_total_17718,f1_steam_2011_12_166_2_4,AS,SW,
2454_st_2011_plant_prime_mover_total_17718,f1_steam_2011_12_166_2_1,AS,SW,
8067_2011_plant_total_15466,f1_steam_2011_12_145_2_1,AS,SW,
6112_natural_gas_fired_combined_cycle_2011_plant_technology_total_15466,f1_steam_2011_12_145_2_4,AS,SW,
6112_gt_2011_plant_prime_mover_total_15466,f1_steam_2011_12_145_2_5,AS,SW,
471_2011_plant_total_15466,f1_steam_2011_12_145_2_2,AS,SW,
472_2011_plant_total_15466,f1_gnrt_plant_2011_12_145_0_3,AS,SW,missing a decimal point
56994_2011_plant_total_13781,f1_gnrt_plant_2011_12_120_0_27,AS,SW,
1910_2011_plant_total_13781,f1_steam_2011_12_120_1_5,AS,SW,
6193_2011_plant_total_17718,f1_steam_2011_12_166_1_4,AS,SW,
525_2011_plant_owned_15466,f1_steam_2011_12_145_1_1,AS,,net gen is closer to owned value; capacity aligns with total
1911_2011_plant_total_13781,f1_hydro_2011_12_120_0_1,AS,SW,
1912_2011_plant_total_13781_retired,f1_gnrt_plant_2011_12_120_0_5,AS,SW,
1912_2011_plant_total_13781,f1_steam_2011_12_120_0_4,AS,SW,
1913_natural_gas_fired_combustion_turbine_2011_plant_technology_total_13781,f1_steam_2011_12_120_2_3,AS,SW,
3482_gt_2011_plant_prime_mover_total_17718,f1_steam_2011_12_166_3_1,AS,SW,
3482_st_2011_plant_prime_mover_total_17718,f1_steam_2011_12_166_1_1,AS,SW,
1914_2011_plant_total_13781,f1_steam_2011_12_120_2_1,AS,SW,
55265_2011_plant_total_6452,f1_gnrt_plant_2011_12_120_0_26,SW,AS,
2446_gt_2011_plant_prime_mover_total_17718,f1_steam_2011_12_166_2_3,AS,SW,
2446_st_2011_plant_prime_mover_total_17718,f1_steam_2011_12_166_2_2,AS,SW,
1918_2011_plant_total_13781_retired,f1_gnrt_plant_2011_12_120_0_4,AS,SW,
1922_2011_plant_total_13781,f1_steam_2011_12_120_2_2,AS,SW,
3483_2011_plant_total_17718,f1_steam_2011_12_166_1_2,AS,SW,
3484_2011_plant_total_17718,f1_steam_2011_12_166_1_3,AS,SW,
57047_2011_plant_total_13781,f1_gnrt_plant_2011_12_120_0_28,AS,SW,
473_2011_plant_total_2518,f1_gnrt_plant_2011_12_145_0_4,AS,AS,utility change
6248_2011_plant_total_15466,f1_steam_2011_12_145_1_2,AS,SW,
3485_2011_plant_total_17718,f1_steam_2011_12_166_0_4,AS,SW,
7937_2011_plant_total_15466,f1_gnrt_plant_2011_12_145_0_9,AS,SW,
1925_2011_plant_total_13781,f1_steam_2011_12_120_2_4,AS,SW,
1926_2011_plant_total_13781,f1_gnrt_plant_2011_12_120_0_3,AS,SW,Steve changed from 1926_1_2011_plant_gen_owned_13781 and 1926_2_2011_plant_gen_owned_13781
1927_2_2011_plant_unit_total_13781,f1_steam_2011_12_120_0_5,AS,SW,
1927_ct_2011_plant_prime_mover_total_13781,f1_steam_2011_12_120_1_1,AS,SW,Steve changed from 1927_2011_plant_total_13781; the FERC name matches with CT prime mover
3487_2011_plant_total_17718,f1_steam_2011_12_166_0_3,AS,SW,
55835_2011_plant_total_15466,f1_steam_2011_12_145_3_2,AS,SW,
474_2011_plant_total_15466,f1_gnrt_plant_2011_12_145_0_5,AS,SW,
6090_2011_plant_owned_13781,f1_steam_2011_12_120_1_3,AS,AS,capacity is closer to total; gen is closser to owned
476_2011_plant_total_15466,f1_hydro_2011_12_145_0_2,AS,SW,
6206_2011_plant_total_15466,f1_gnrt_plant_2011_12_145_0_6,AS,SW,missing a decimal point
6194_2011_plant_total_17718,f1_steam_2011_12_166_0_5,AS,SW,
2469_2011_plant_total_17718_retired,f1_steam_2011_12_166_2_5,AS,SW,Steve added plant_total to retired portion; this is closer to reported FERC capacity
477_st_2011_plant_prime_mover_total_15466,f1_steam_2011_12_145_1_3,AS,SW,
477_gt_2011_plant_prime_mover_total_15466,f1_steam_2011_12_145_2_3,AS,SW,
1932_2011_plant_owned_13781_retired,f1_gnrt_plant_2011_12_120_0_9,AS,SW,looks like a new unit was added when the plant was retired so now the total is 16.2 x 3 instead of 16.2  x 2. FERC keeps reporting the lower total. Mapped to larger total because it's retierd anyways.
1934_2011_plant_total_13781,f1_steam_2011_12_120_0_3,AS,SW,
478_2011_plant_total_15466,f1_steam_2011_12_145_1_4,AS,SW,
1915_2012_plant_total_13781,f1_steam_2012_12_120_0_5,AS,SW,
464_2012_plant_total_15466,f1_steam_2012_12_145_1_5,AS,SW,
6207_2012_plant_total_15466,f1_gnrt_plant_2012_12_145_0_2,AS,SW,poor gen matching
7237_2012_plant_total_13781,f1_steam_2012_12_120_2_3,AS,SW,
465_2012_plant_total_15466,f1_steam_2012_12_145_0_1,AS,SW,
1904_ng_2012_plant_prime_fuel_total_13781,f1_steam_2012_12_120_2_4,AS,SW,Steve changed from 1904_2012_plant_total_13781
1904_st_2012_plant_prime_mover_total_13781,f1_steam_2012_12_120_0_1,AS,SW,
8027_2012_plant_total_13781,f1_steam_2012_12_120_1_2,AS,SW,
55645_2012_plant_total_15466,f1_steam_2012_12_145_3_1,AS,SW,
467_2012_plant_total_15466,f1_pumped_storage_2012_12_145_0_1,AS,SW,
2453_2012_plant_total_17718,f1_steam_2012_12_166_1_5,AS,SW,
469_2012_plant_total_15466,f1_steam_2012_12_145_0_3,AS,SW,
470_2012_plant_total_15466,f1_steam_2012_12_145_0_4,AS,SW,capacity matches total but net_gen is closer to owned
6021_2012_plant_owned_15466,f1_steam_2012_12_145_0_5,AS,SW,
2454_gt_2012_plant_prime_mover_total_17718,f1_steam_2012_12_166_0_3,AS,SW,
2454_st_2012_plant_prime_mover_total_17718,f1_steam_2012_12_166_2_1,AS,SW,
8067_2012_plant_total_15466,f1_steam_2012_12_145_2_1,AS,SW,
6112_natural_gas_fired_combined_cycle_2012_plant_technology_total_15466,f1_steam_2012_12_145_2_4,AS,SW,
6112_gt_2012_plant_prime_mover_total_15466,f1_steam_2012_12_145_2_5,AS,SW,
471_2012_plant_total_15466,f1_steam_2012_12_145_2_2,AS,SW,
472_2012_plant_total_15466,f1_gnrt_plant_2012_12_145_0_3,AS,SW,missing a decimal point
56994_2012_plant_total_13781,f1_gnrt_plant_2012_12_120_0_26,AS,SW,
1910_2012_plant_total_13781,f1_steam_2012_12_120_1_3,AS,SW,
6193_2012_plant_total_17718,f1_steam_2012_12_166_1_4,AS,SW,
525_2012_plant_owned_15466,f1_steam_2012_12_145_1_1,AS,,net gen is closer to owned value; capacity aligns with total
1911_2012_plant_total_13781,f1_hydro_2012_12_120_0_1,AS,SW,
1912_2012_plant_total_13781_retired,f1_gnrt_plant_2012_12_120_0_5,AS,SW,
1912_2012_plant_total_13781,f1_steam_2012_12_120_2_2,AS,SW,
1913_natural_gas_fired_combustion_turbine_2012_plant_technology_total_13781,f1_steam_2012_12_120_2_1,AS,SW,
3482_gt_2012_plant_prime_mover_total_17718,f1_steam_2012_12_166_0_1,AS,SW,
3482_st_2012_plant_prime_mover_total_17718,f1_steam_2012_12_166_1_1,AS,SW,
1914_2012_plant_total_13781,f1_steam_2012_12_120_1_4,AS,SW,
55265_2012_plant_total_6452,f1_gnrt_plant_2012_12_120_0_25,SW,AS,
2446_gt_2012_plant_prime_mover_total_17718,f1_steam_2012_12_166_0_2,AS,SW,
2446_st_2012_plant_prime_mover_total_17718,f1_steam_2012_12_166_2_2,AS,SW,
1918_2012_plant_total_13781_retired,f1_gnrt_plant_2012_12_120_0_4,AS,SW,
1922_2012_plant_total_13781,f1_steam_2012_12_120_1_5,AS,SW,
3483_2012_plant_total_17718,f1_steam_2012_12_166_1_2,AS,SW,
3484_2012_plant_total_17718,f1_steam_2012_12_166_1_3,AS,SW,
57047_2012_plant_total_13781,f1_gnrt_plant_2012_12_120_0_27,AS,SW,
6248_2012_plant_total_15466,f1_steam_2012_12_145_1_2,AS,SW,
3485_2012_plant_total_17718,f1_steam_2012_12_166_0_4,AS,SW,
7937_2012_plant_total_15466,f1_gnrt_plant_2012_12_145_0_8,AS,SW,
1925_2012_plant_total_13781,f1_steam_2012_12_120_0_4,AS,SW,
1926_2012_plant_total_13781,f1_gnrt_plant_2012_12_120_0_3,AS,SW,Steve changed from 1926_1_2012_plant_gen_owned_13781 and 1926_2_2012_plant_gen_owned_13781
1927_2012_plant_total_13781,f1_steam_2012_12_120_0_2,AS,SW,
3487_2012_plant_total_17718,f1_steam_2012_12_166_2_3,AS,SW,
55835_2012_plant_total_15466,f1_steam_2012_12_145_3_2,AS,SW,
474_2012_plant_total_15466,f1_gnrt_plant_2012_12_145_0_4,AS,SW,
6090_2012_plant_owned_13781,f1_steam_2012_12_120_1_1,AS,SW,
476_2012_plant_total_15466,f1_hydro_2012_12_145_0_1,AS,SW,
6206_2012_plant_total_15466,f1_gnrt_plant_2012_12_145_0_5,AS,SW,missing a decimal point
6194_2012_plant_total_17718,f1_steam_2012_12_166_0_5,AS,SW,
477_st_2012_plant_prime_mover_total_15466,f1_steam_2012_12_145_1_3,AS,SW,
477_gt_2012_plant_prime_mover_total_15466,f1_steam_2012_12_145_2_3,AS,SW,
1932_2012_plant_owned_13781_retired,f1_gnrt_plant_2012_12_120_0_10,AS,SW,looks like a new unit was added when the plant was retired so now the total is 16.2 x 3 instead of 16.2  x 2. FERC keeps reporting the lower total. Mapped to larger total because it's retierd anyways.
1934_2012_plant_total_13781,f1_steam_2012_12_120_0_3,AS,SW,
478_2012_plant_total_15466,f1_steam_2012_12_145_1_4,AS,SW,
1915_2013_plant_total_13781,f1_steam_2013_12_120_0_5,AS,SW,
464_2013_plant_total_15466,f1_steam_2013_12_145_1_5,AS,SW,
6207_2013_plant_total_15466,f1_gnrt_plant_2013_12_145_0_2,AS,SW,poor gen matching
7237_2013_plant_total_13781,f1_steam_2013_12_120_2_3,AS,SW,
1904_st_2013_plant_prime_mover_total_13781,f1_steam_2013_12_120_0_1,AS,SW,
1904_ng_2013_plant_prime_fuel_total_13781,f1_steam_2013_12_120_2_4,AS,SW,Steve changed from 1904_2013_plant_total_13781
8027_2013_plant_total_13781,f1_steam_2013_12_120_1_2,AS,SW,
55645_2013_plant_total_15466,f1_steam_2013_12_145_3_1,AS,SW,
467_2013_plant_total_15466,f1_pumped_storage_2013_12_145_0_1,AS,SW,
2453_2013_plant_total_17718,f1_steam_2013_12_166_1_5,AS,SW,
469_2013_plant_total_15466,f1_steam_2013_12_145_0_3,AS,SW,
470_2013_plant_total_15466,f1_steam_2013_12_145_0_4,AS,SW,capacity matches total but net_gen is closer to owned
6021_2013_plant_owned_15466,f1_steam_2013_12_145_0_5,AS,SW,
2454_gt_2013_plant_prime_mover_total_17718,f1_steam_2013_12_166_0_3,AS,SW,
2454_st_2013_plant_prime_mover_total_17718,f1_steam_2013_12_166_2_1,AS,SW,
8067_2013_plant_total_15466,f1_steam_2013_12_145_2_1,AS,SW,
6112_natural_gas_fired_combined_cycle_2013_plant_technology_total_15466,f1_steam_2013_12_145_2_4,AS,SW,
6112_gt_2013_plant_prime_mover_total_15466,f1_steam_2013_12_145_2_5,AS,SW,
471_2013_plant_total_15466,f1_steam_2013_12_145_2_2,AS,SW,
472_2013_plant_total_15466,f1_gnrt_plant_2013_12_145_0_3,AS,SW,missing a decimal point
56994_2013_plant_total_13781,f1_gnrt_plant_2013_12_120_0_21,AS,SW,
1910_2013_plant_total_13781,f1_steam_2013_12_120_1_3,AS,SW,
6193_2013_plant_total_17718,f1_steam_2013_12_166_1_4,AS,SW,
525_2013_plant_owned_15466,f1_steam_2013_12_145_1_1,AS,,net gen is closer to owned value; capacity aligns with total
1911_2013_plant_total_13781,f1_hydro_2013_12_120_0_1,AS,SW,
1912_2013_plant_total_13781_retired,f1_gnrt_plant_2013_12_120_0_5,AS,SW,
1912_2013_plant_total_13781,f1_steam_2013_12_120_2_2,AS,SW,
1913_natural_gas_fired_combustion_turbine_2013_plant_technology_total_13781,f1_steam_2013_12_120_2_1,AS,SW,
3482_gt_2013_plant_prime_mover_total_17718,f1_steam_2013_12_166_0_1,AS,SW,
3482_st_2013_plant_prime_mover_total_17718,f1_steam_2013_12_166_1_1,AS,SW,
1914_2013_plant_total_13781,f1_steam_2013_12_120_1_4,AS,SW,
55265_2013_plant_total_6452,f1_gnrt_plant_2013_12_120_0_20,SW,AS,
2446_gt_2013_plant_prime_mover_total_17718,f1_steam_2013_12_166_0_2,AS,SW,
2446_st_2013_plant_prime_mover_total_17718,f1_steam_2013_12_166_2_2,AS,SW,
1918_2013_plant_total_13781_retired,f1_gnrt_plant_2013_12_120_0_4,AS,SW,
1922_2013_plant_total_13781,f1_steam_2013_12_120_1_5,AS,SW,
3483_2013_plant_total_17718,f1_steam_2013_12_166_1_2,AS,SW,
3484_2013_plant_total_17718,f1_steam_2013_12_166_1_3,AS,SW,
